order_id,quantity,month_name,day_name,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_name
1,1,Dec,Thursday,21,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
2,2,Feb,Tuesday,18,41.5,41.5,L,Supreme,The Italian Supreme Pizza
1,1,May,Sunday,12,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,Apr,Thursday,19,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,Mar,Tuesday,22,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
4,4,Jun,Saturday,18,49.0,49.0,S,Supreme,The Sicilian Pizza
3,3,Jan,Monday,19,38.25,38.25,S,Chicken,The California Chicken Pizza
2,2,May,Thursday,18,25.5,25.5,S,Chicken,The Thai Chicken Pizza
2,2,Apr,Wednesday,14,37.0,37.0,L,Veggie,The Five Cheese Pizza
2,2,Feb,Friday,18,24.0,24.0,S,Veggie,The Mediterranean Pizza
2,2,Mar,Saturday,19,24.5,24.5,S,Supreme,The Sicilian Pizza
1,1,Feb,Saturday,17,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,Feb,Sunday,15,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,Jan,Monday,15,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
1,1,Mar,Sunday,15,20.75,20.75,L,Supreme,The Spicy Italian Pizza
1,1,Apr,Tuesday,22,12.0,12.0,S,Classic,The Big Meat Pizza
1,1,Jun,Saturday,20,20.5,20.5,L,Classic,The Greek Pizza
1,1,Feb,Monday,21,12.5,12.5,S,Supreme,The Pepper Salami Pizza
1,1,Feb,Friday,19,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Apr,Thursday,22,16.5,16.5,L,Classic,The Hawaiian Pizza
1,1,Feb,Sunday,21,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,1,Mar,Monday,16,21.0,21.0,L,Veggie,The Italian Vegetables Pizza
3,3,Mar,Wednesday,17,36.0,36.0,S,Classic,The Big Meat Pizza
3,3,Jan,Friday,12,50.25,50.25,M,Chicken,The California Chicken Pizza
2,2,Jun,Monday,14,24.5,24.5,S,Supreme,The Sicilian Pizza
2,2,Feb,Sunday,20,32.5,32.5,M,Supreme,The Sicilian Pizza
1,1,Jan,Sunday,18,20.75,20.75,L,Supreme,The Spicy Italian Pizza
1,1,Jan,Saturday,22,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,May,Saturday,20,12.0,12.0,S,Veggie,The Mediterranean Pizza
1,1,Jan,Sunday,18,16.25,16.25,M,Supreme,The Sicilian Pizza
1,1,Mar,Sunday,21,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
2,2,May,Sunday,21,33.0,33.0,M,Supreme,The Italian Supreme Pizza
1,1,May,Thursday,17,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
1,1,May,Tuesday,14,12.0,12.0,S,Classic,The Classic Deluxe Pizza
1,1,May,Tuesday,16,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
1,1,Apr,Sunday,12,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,Jan,Thursday,17,12.0,12.0,S,Veggie,The Mediterranean Pizza
2,2,Mar,Thursday,13,41.5,41.5,L,Supreme,The Spinach Supreme Pizza
3,3,Mar,Thursday,13,36.75,36.75,S,Supreme,The Sicilian Pizza
1,1,Feb,Tuesday,20,12.0,12.0,S,Classic,The Classic Deluxe Pizza
1,1,May,Monday,18,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
1,1,Mar,Saturday,12,16.0,16.0,M,Veggie,The Green Garden Pizza
1,1,Apr,Friday,18,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
3,3,Jun,Thursday,13,49.5,49.5,M,Supreme,The Spicy Italian Pizza
1,1,May,Monday,11,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,Jun,Wednesday,16,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,May,Thursday,21,25.5,25.5,XL,Classic,The Greek Pizza
1,1,Jun,Wednesday,16,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
1,1,May,Monday,21,20.5,20.5,L,Classic,The Napolitana Pizza
1,1,Jun,Tuesday,15,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
2,2,May,Thursday,20,40.5,40.5,L,Veggie,The Spinach and Feta Pizza
1,1,Jan,Thursday,14,12.75,12.75,S,Chicken,The Chicken Alfredo Pizza
2,2,Feb,Wednesday,17,19.5,19.5,S,Classic,The Pepperoni Pizza
1,1,Mar,Sunday,19,16.75,16.75,M,Chicken,The Thai Chicken Pizza
1,1,Mar,Wednesday,18,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
1,1,Feb,Friday,13,12.5,12.5,S,Supreme,The Soppressata Pizza
1,1,May,Friday,23,16.5,16.5,M,Supreme,The Pepper Salami Pizza
1,1,Feb,Monday,22,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,Mar,Saturday,11,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Jan,Wednesday,16,12.0,12.0,S,Classic,The Classic Deluxe Pizza
1,1,Jan,Thursday,15,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
1,1,Jan,Monday,18,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,2,Jan,Saturday,12,18.5,37.0,L,Veggie,The Five Cheese Pizza
1,1,May,Sunday,19,20.75,20.75,L,Chicken,The Thai Chicken Pizza
1,1,Feb,Monday,12,16.0,16.0,M,Classic,The Italian Capocollo Pizza
1,1,May,Tuesday,12,12.0,12.0,S,Classic,The Classic Deluxe Pizza
1,1,May,Monday,14,16.0,16.0,M,Classic,The Greek Pizza
1,1,May,Friday,18,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,Jan,Saturday,17,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,Jan,Monday,16,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,1,Jan,Wednesday,11,16.5,16.5,M,Supreme,The Italian Supreme Pizza
2,2,Apr,Friday,17,41.5,41.5,L,Chicken,The Thai Chicken Pizza
1,1,May,Monday,12,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
1,1,Jan,Sunday,12,12.5,12.5,S,Supreme,The Pepper Salami Pizza
1,1,Apr,Monday,19,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,Sep,Tuesday,17,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,Nov,Tuesday,17,32.5,32.5,M,Supreme,The Calabrese Pizza
1,1,Jun,Sunday,17,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
3,3,Jul,Wednesday,12,60.75,60.75,L,Veggie,The Mexicana Pizza
2,2,Oct,Tuesday,14,24.0,24.0,S,Classic,The Big Meat Pizza
3,3,Aug,Saturday,16,36.0,36.0,S,Classic,The Big Meat Pizza
2,3,Jul,Friday,14,41.5,62.25,L,Supreme,The Spicy Italian Pizza
2,2,Oct,Friday,12,41.0,41.0,L,Classic,The Italian Capocollo Pizza
3,3,Aug,Saturday,19,50.25,50.25,M,Chicken,The Thai Chicken Pizza
1,1,Nov,Sunday,21,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,Oct,Sunday,19,12.0,12.0,S,Veggie,The Green Garden Pizza
7,7,Oct,Friday,18,129.5,129.5,L,Veggie,The Five Cheese Pizza
2,2,Aug,Sunday,18,25.0,25.0,S,Supreme,The Spinach Supreme Pizza
4,4,Aug,Friday,18,83.0,83.0,L,Chicken,The Southwest Chicken Pizza
1,1,Nov,Thursday,13,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,Aug,Monday,22,20.25,20.25,L,Veggie,The Mediterranean Pizza
1,1,Sep,Saturday,22,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,Jun,Thursday,13,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,Jul,Thursday,16,20.25,20.25,L,Supreme,The Sicilian Pizza
3,3,Aug,Monday,16,36.75,36.75,S,Supreme,The Sicilian Pizza
1,1,Jun,Thursday,12,20.75,20.75,L,Supreme,The Soppressata Pizza
2,2,Nov,Saturday,15,41.5,41.5,L,Chicken,The Southwest Chicken Pizza
1,1,Jun,Sunday,15,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
2,2,Nov,Saturday,22,24.0,24.0,S,Classic,The Big Meat Pizza
1,1,Aug,Thursday,13,16.5,16.5,L,Classic,The Hawaiian Pizza
2,2,Jun,Wednesday,14,33.0,33.0,M,Supreme,The Italian Supreme Pizza
1,1,Nov,Wednesday,12,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
1,1,Nov,Sunday,13,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,Sep,Thursday,12,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
1,1,Oct,Sunday,19,16.75,16.75,M,Chicken,The Thai Chicken Pizza
1,1,Jun,Sunday,16,12.0,12.0,S,Classic,The Napolitana Pizza
2,2,Jul,Thursday,12,41.5,41.5,L,Chicken,The Southwest Chicken Pizza
2,2,Sep,Tuesday,17,40.5,40.5,L,Veggie,The Vegetables + Vegetables Pizza
3,3,Aug,Thursday,17,48.0,48.0,M,Classic,The Italian Capocollo Pizza
1,1,Sep,Monday,12,25.5,25.5,XL,Classic,The Greek Pizza
2,2,Aug,Monday,16,40.5,40.5,L,Veggie,The Mediterranean Pizza
1,1,Sep,Friday,18,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
1,1,Jul,Wednesday,15,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Aug,Tuesday,19,12.25,12.25,S,Supreme,The Sicilian Pizza
1,1,Aug,Saturday,13,20.75,20.75,L,Chicken,The Thai Chicken Pizza
1,1,Jul,Friday,21,16.0,16.0,M,Classic,The Classic Deluxe Pizza
2,2,Oct,Saturday,17,40.5,40.5,L,Supreme,The Calabrese Pizza
3,3,Nov,Monday,11,62.25,62.25,L,Chicken,The Thai Chicken Pizza
1,1,Jul,Saturday,17,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,Nov,Tuesday,11,16.5,16.5,L,Classic,The Hawaiian Pizza
2,2,Nov,Friday,17,33.5,33.5,M,Chicken,The Southwest Chicken Pizza
1,1,Aug,Saturday,16,12.25,12.25,S,Supreme,The Sicilian Pizza
1,1,Jun,Sunday,17,20.75,20.75,L,Chicken,The Thai Chicken Pizza
1,1,Sep,Saturday,15,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
1,1,Nov,Friday,12,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,Jun,Friday,14,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
1,1,Sep,Sunday,19,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,Sep,Tuesday,11,12.0,12.0,S,Classic,The Italian Capocollo Pizza
1,1,Nov,Saturday,19,12.0,12.0,S,Classic,The Greek Pizza
2,2,Sep,Saturday,20,21.0,21.0,S,Classic,The Hawaiian Pizza
1,1,Oct,Sunday,14,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,Sep,Thursday,16,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
1,2,Jul,Wednesday,17,16.5,33.0,M,Supreme,The Spicy Italian Pizza
1,1,Oct,Saturday,22,12.25,12.25,S,Supreme,The Sicilian Pizza
1,1,Oct,Saturday,12,20.5,20.5,L,Classic,The Napolitana Pizza
1,1,Aug,Sunday,17,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
1,1,Jul,Tuesday,21,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,Aug,Wednesday,13,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,Jun,Monday,12,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
2,2,Dec,Saturday,12,35.900001525878906,35.900001525878906,L,Veggie,The Four Cheese Pizza
1,1,Dec,Monday,11,16.0,16.0,M,Classic,The Italian Capocollo Pizza
1,1,Dec,Thursday,15,16.75,16.75,M,Chicken,The Thai Chicken Pizza
1,1,Dec,Monday,17,16.0,16.0,M,Veggie,The Green Garden Pizza
2,2,Dec,Wednesday,19,25.5,25.5,S,Chicken,The California Chicken Pizza
1,1,Dec,Friday,13,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
2,2,Dec,Monday,21,41.5,41.5,L,Chicken,The Thai Chicken Pizza
2,2,Dec,Monday,16,32.0,32.0,M,Veggie,The Spinach and Feta Pizza
1,1,Dec,Friday,12,12.75,12.75,S,Chicken,The Thai Chicken Pizza
2,2,Dec,Sunday,16,33.5,33.5,M,Chicken,The Thai Chicken Pizza
1,2,Dec,Tuesday,17,25.5,51.0,XL,Classic,The Greek Pizza
1,1,Dec,Thursday,14,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
1,1,Dec,Monday,12,16.0,16.0,M,Veggie,The Mediterranean Pizza
1,1,Dec,Thursday,11,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,Dec,Wednesday,20,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,Jan,Friday,16,16.5,16.5,L,Classic,The Hawaiian Pizza
2,2,Jan,Monday,17,37.0,37.0,L,Veggie,The Five Cheese Pizza
3,3,Mar,Wednesday,17,50.25,50.25,M,Chicken,The California Chicken Pizza
1,1,May,Tuesday,17,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,Apr,Friday,22,12.0,12.0,S,Classic,The Big Meat Pizza
1,1,Feb,Wednesday,14,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
4,4,Jan,Wednesday,18,81.0,81.0,L,Veggie,The Spinach and Feta Pizza
2,2,May,Sunday,17,24.0,24.0,S,Classic,The Big Meat Pizza
2,2,Jan,Wednesday,14,33.5,33.5,M,Chicken,The Barbecue Chicken Pizza
2,2,Jan,Saturday,19,24.0,24.0,S,Classic,The Greek Pizza
3,3,May,Friday,11,38.25,38.25,S,Chicken,The Barbecue Chicken Pizza
1,1,May,Sunday,22,9.75,9.75,S,Classic,The Pepperoni Pizza
2,2,Jan,Saturday,19,42.0,42.0,L,Veggie,The Italian Vegetables Pizza
1,1,Apr,Sunday,12,12.0,12.0,S,Classic,The Classic Deluxe Pizza
3,3,Jan,Sunday,17,37.5,37.5,S,Supreme,The Prosciutto and Arugula Pizza
3,4,May,Sunday,17,49.5,66.0,L,Classic,The Hawaiian Pizza
2,2,Apr,Saturday,18,25.5,25.5,S,Chicken,The Barbecue Chicken Pizza
1,1,Feb,Saturday,19,25.5,25.5,XL,Classic,The Greek Pizza
4,4,Jan,Wednesday,12,83.0,83.0,L,Chicken,The Thai Chicken Pizza
2,2,Mar,Monday,12,41.5,41.5,L,Chicken,The California Chicken Pizza
3,3,May,Sunday,14,45.75,45.75,L,Classic,The Pepperoni Pizza
1,1,Apr,Sunday,13,15.25,15.25,L,Classic,The Pepperoni Pizza
2,2,May,Saturday,18,40.5,40.5,L,Veggie,The Mediterranean Pizza
1,1,Feb,Sunday,20,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
1,1,May,Monday,17,12.5,12.5,S,Supreme,The Pepper Salami Pizza
1,1,Apr,Saturday,15,25.5,25.5,XL,Classic,The Greek Pizza
1,1,Jun,Sunday,12,17.950000762939453,17.950000762939453,L,Veggie,The Four Cheese Pizza
1,1,Apr,Friday,22,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,Mar,Tuesday,22,20.25,20.25,L,Supreme,The Sicilian Pizza
1,1,Feb,Sunday,13,16.0,16.0,M,Classic,The Italian Capocollo Pizza
1,1,Apr,Friday,15,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
1,1,Feb,Monday,20,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,Apr,Monday,16,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
2,2,Jan,Tuesday,12,33.0,33.0,M,Supreme,The Prosciutto and Arugula Pizza
2,2,Jan,Saturday,19,41.5,41.5,L,Chicken,The Southwest Chicken Pizza
4,4,Jun,Thursday,12,58.0,58.0,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Apr,Saturday,18,16.75,16.75,M,Chicken,The California Chicken Pizza
2,2,Jan,Sunday,11,30.5,30.5,L,Classic,The Pepperoni Pizza
2,2,May,Wednesday,17,24.0,24.0,S,Classic,The Classic Deluxe Pizza
2,2,Mar,Thursday,17,25.0,25.0,S,Veggie,The Spinach Pesto Pizza
2,2,Apr,Thursday,16,32.5,32.5,M,Supreme,The Calabrese Pizza
1,1,May,Sunday,19,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
1,1,Feb,Tuesday,17,12.5,12.5,S,Supreme,The Spicy Italian Pizza
1,1,Feb,Friday,11,15.25,15.25,L,Classic,The Pepperoni Pizza
1,1,May,Saturday,15,12.0,12.0,S,Veggie,The Green Garden Pizza
3,3,Mar,Friday,12,62.25,62.25,L,Veggie,The Spinach Pesto Pizza
1,1,May,Thursday,12,12.5,12.5,S,Supreme,The Spicy Italian Pizza
2,2,Mar,Thursday,13,41.5,41.5,L,Chicken,The Thai Chicken Pizza
1,1,May,Friday,21,16.0,16.0,M,Veggie,The Mediterranean Pizza
1,1,May,Thursday,13,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,Mar,Friday,20,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,May,Sunday,21,16.75,16.75,M,Chicken,The California Chicken Pizza
1,1,Jan,Friday,15,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,Feb,Saturday,13,16.5,16.5,M,Supreme,The Soppressata Pizza
1,1,Feb,Sunday,19,16.0,16.0,M,Classic,The Napolitana Pizza
2,2,Feb,Thursday,17,24.0,24.0,S,Veggie,The Spinach and Feta Pizza
1,1,Mar,Thursday,22,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
1,1,Jan,Thursday,14,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,May,Friday,16,12.75,12.75,S,Chicken,The Chicken Alfredo Pizza
1,1,Feb,Monday,11,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
1,1,Feb,Saturday,21,16.5,16.5,M,Supreme,The Pepper Salami Pizza
1,1,Jan,Friday,18,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
1,1,Mar,Saturday,20,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,1,May,Saturday,21,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,Mar,Sunday,15,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
1,1,Feb,Monday,12,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,Feb,Monday,15,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,1,Feb,Tuesday,17,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
1,1,Apr,Monday,12,12.5,12.5,S,Supreme,The Spicy Italian Pizza
1,1,Feb,Friday,11,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,Jan,Wednesday,12,20.25,20.25,L,Supreme,The Sicilian Pizza
1,1,Apr,Wednesday,11,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
1,1,Mar,Wednesday,18,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
1,1,Apr,Tuesday,20,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
1,1,Jan,Thursday,14,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,1,Feb,Monday,19,16.25,16.25,M,Supreme,The Sicilian Pizza
3,3,Nov,Tuesday,18,36.0,36.0,S,Classic,The Big Meat Pizza
1,1,Nov,Thursday,12,16.0,16.0,M,Classic,The Italian Capocollo Pizza
2,2,Oct,Sunday,20,25.0,25.0,M,Classic,The Pepperoni Pizza
1,1,Nov,Friday,21,20.75,20.75,L,Supreme,The Spicy Italian Pizza
1,1,Sep,Tuesday,19,12.25,12.25,S,Supreme,The Calabrese Pizza
1,1,Jul,Tuesday,18,20.5,20.5,L,Classic,The Greek Pizza
3,3,Aug,Wednesday,18,49.5,49.5,M,Supreme,The Italian Supreme Pizza
2,2,Jul,Friday,11,33.5,33.5,M,Chicken,The Southwest Chicken Pizza
2,2,Nov,Wednesday,19,29.5,29.5,M,Veggie,The Four Cheese Pizza
2,2,Nov,Tuesday,15,40.5,40.5,L,Veggie,The Mexicana Pizza
2,2,Oct,Friday,13,41.0,41.0,L,Classic,The Italian Capocollo Pizza
1,1,Jun,Monday,12,20.25,20.25,L,Supreme,The Calabrese Pizza
3,3,Jul,Tuesday,12,62.25,62.25,L,Chicken,The Southwest Chicken Pizza
1,1,Jul,Saturday,14,16.5,16.5,M,Supreme,The Spicy Italian Pizza
3,3,Jul,Monday,19,62.25,62.25,L,Chicken,The Thai Chicken Pizza
2,3,Aug,Wednesday,18,25.5,38.25,S,Chicken,The California Chicken Pizza
3,3,Sep,Thursday,13,37.5,37.5,M,Classic,The Pepperoni Pizza
3,3,Nov,Wednesday,13,62.25,62.25,L,Chicken,The Thai Chicken Pizza
1,1,Nov,Thursday,20,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
3,3,Sep,Tuesday,14,76.5,76.5,XL,Classic,The Greek Pizza
1,1,Oct,Friday,22,17.950000762939453,17.950000762939453,L,Veggie,The Four Cheese Pizza
1,1,Jun,Wednesday,19,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
1,1,Jun,Thursday,19,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,Sep,Saturday,12,12.25,12.25,S,Supreme,The Sicilian Pizza
1,1,Oct,Tuesday,19,12.0,12.0,S,Classic,The Greek Pizza
1,1,Jun,Sunday,14,20.5,20.5,L,Classic,The Napolitana Pizza
1,1,Oct,Friday,12,16.0,16.0,M,Veggie,The Mediterranean Pizza
2,2,Jun,Friday,16,29.5,29.5,M,Veggie,The Four Cheese Pizza
2,2,Aug,Saturday,19,41.0,41.0,L,Classic,The Italian Capocollo Pizza
2,2,Jul,Thursday,12,24.0,24.0,S,Classic,The Classic Deluxe Pizza
1,1,Aug,Sunday,17,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,Nov,Sunday,17,12.75,12.75,S,Chicken,The Thai Chicken Pizza
3,3,Aug,Monday,21,62.25,62.25,L,Chicken,The Thai Chicken Pizza
1,1,Oct,Tuesday,12,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,Sep,Tuesday,20,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,1,Aug,Thursday,16,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,Sep,Wednesday,19,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,Nov,Sunday,16,16.5,16.5,M,Supreme,The Spicy Italian Pizza
1,1,Nov,Thursday,16,14.75,14.75,M,Veggie,The Four Cheese Pizza
1,1,Sep,Wednesday,22,17.950000762939453,17.950000762939453,L,Veggie,The Four Cheese Pizza
1,1,Nov,Saturday,13,15.25,15.25,L,Classic,The Pepperoni Pizza
1,1,Nov,Wednesday,12,12.5,12.5,S,Supreme,The Spicy Italian Pizza
2,2,Jun,Tuesday,12,41.5,41.5,L,Chicken,The California Chicken Pizza
1,1,Aug,Friday,19,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
3,3,Sep,Monday,18,48.0,48.0,M,Classic,The Classic Deluxe Pizza
1,1,Nov,Wednesday,15,16.5,16.5,L,Classic,The Hawaiian Pizza
1,1,Jun,Saturday,16,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
1,1,Jul,Saturday,16,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
2,2,Nov,Wednesday,11,24.0,24.0,S,Classic,The Classic Deluxe Pizza
1,1,Jul,Wednesday,22,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,Oct,Wednesday,13,12.0,12.0,S,Veggie,The Green Garden Pizza
3,3,Oct,Wednesday,18,36.0,36.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,Jun,Monday,20,12.0,12.0,S,Veggie,The Mexicana Pizza
1,1,Oct,Tuesday,16,12.0,12.0,S,Classic,The Greek Pizza
3,3,Oct,Friday,21,49.5,49.5,M,Supreme,The Spicy Italian Pizza
1,1,Sep,Tuesday,20,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,Nov,Wednesday,17,20.5,20.5,L,Classic,The Napolitana Pizza
1,1,Jun,Wednesday,18,16.0,16.0,M,Classic,The Napolitana Pizza
1,1,Sep,Wednesday,13,20.5,20.5,L,Classic,The Napolitana Pizza
2,2,Nov,Monday,21,41.5,41.5,L,Supreme,The Spinach Supreme Pizza
1,1,Oct,Tuesday,14,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,Sep,Wednesday,20,20.25,20.25,L,Supreme,The Sicilian Pizza
1,1,Jul,Saturday,13,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
2,2,Jul,Sunday,18,25.5,25.5,S,Chicken,The California Chicken Pizza
1,1,Jul,Sunday,13,14.75,14.75,M,Veggie,The Four Cheese Pizza
1,1,Oct,Friday,21,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,Oct,Tuesday,13,14.75,14.75,M,Veggie,The Four Cheese Pizza
1,1,Oct,Wednesday,15,20.5,20.5,L,Classic,The Italian Capocollo Pizza
1,1,Nov,Sunday,12,18.5,18.5,L,Veggie,The Five Cheese Pizza
1,1,Jun,Saturday,16,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,Jul,Wednesday,13,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,Sep,Thursday,17,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
1,1,Aug,Thursday,18,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,Aug,Wednesday,12,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,1,Sep,Friday,22,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,Aug,Thursday,14,14.75,14.75,M,Veggie,The Four Cheese Pizza
1,1,Sep,Thursday,13,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Jul,Sunday,17,25.5,25.5,XL,Classic,The Greek Pizza
1,1,Nov,Saturday,17,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,Sep,Tuesday,19,15.25,15.25,L,Classic,The Pepperoni Pizza
1,1,Dec,Tuesday,18,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,Dec,Thursday,19,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
1,1,Dec,Tuesday,12,20.25,20.25,L,Supreme,The Sicilian Pizza
1,1,Dec,Monday,14,20.5,20.5,L,Classic,The Italian Capocollo Pizza
3,3,Dec,Wednesday,13,48.0,48.0,M,Classic,The Classic Deluxe Pizza
2,2,Dec,Monday,20,21.0,21.0,S,Classic,The Hawaiian Pizza
1,1,Dec,Saturday,16,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
3,3,Dec,Tuesday,18,37.5,37.5,S,Supreme,The Spinach Supreme Pizza
1,1,Dec,Saturday,20,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
2,2,Dec,Monday,13,41.5,41.5,L,Chicken,The Thai Chicken Pizza
1,1,Dec,Wednesday,16,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,Nov,Monday,15,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,Dec,Thursday,14,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,Dec,Monday,14,16.75,16.75,M,Chicken,The Thai Chicken Pizza
2,3,Dec,Wednesday,17,40.5,60.75,L,Supreme,The Sicilian Pizza
1,1,Dec,Friday,13,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
